Population,BroodYear,EscapementMethod,Spawners,Spawners.std,CoreRecruits,CoreRecruitsPerSpawner,maxT_spawn,wksGT13_spawn,maxP_spawn,RB_spawn,avgT_grow,wksGT15_grow,avgP_grow,medianQ_grow,RB_emerge,breakup,NPGO,maxT_spawn.std.all,avgT_grow.std.all,wksGT13_spawn.std.all,wksGT15_grow.std.all,maxT_spawn.std,avgT_grow.std,wksGT13_spawn.std,wksGT15_grow.std,maxP_spawn.std,avgP_grow.std,medianQ_grow.std,RB_spawn.std,RB_emerge.std,breakup.std,NPGO.std
Chuitna,1988,Aerial survey,6720,1.350663859171213,4010,0.5967261904761905,15.3303510827668,7,194.6504433,0.08222212,13.5237443465325,5,134.73448668,364,0.04572295,123,-0.20154612108333333,0.4458989884938477,0.8294309934731332,1.2218497246239968,1.1654962184850768,-0.38617961407136625,0.5495279542266877,0.6728134053330539,1.2859251429329805,-0.6998972039009042,1.7944437209491797,-0.045954543456668835,-0.6877965204398044,-0.5978296018012866,0.2431393951418116,-0.35489827998129914
Chuitna,1989,Aerial survey,2200,-0.8115004452720723,3252,1.4781818181818183,15.9108345586715,7,279.6999505,0.06941555,13.6214788093124,2,93.015645435,409,0.06522832,124,-0.4989147111666667,0.6824855206132285,0.8809761621040331,1.2218497246239968,0.1538716917662882,0.13168576878294544,0.6705531977496794,0.6728134053330539,-0.11181957764634626,0.4054747934155301,-0.31679991108381506,0.32332303789156136,-0.9733275978121916,0.3260227725092731,0.3844995085963533,-0.6129114801829706
Chuitna,1990,Aerial survey,1067,-1.3534765861867277,3047,2.8556701030927836,15.4962035044538,7,383.89190459,0.1907375,12.549361369121,1,94.051767757,320,0.04706177,96,-1.09491887,0.5134951405279329,0.31554128197125636,1.2218497246239968,-0.18333648380664125,-0.23821807611304308,-0.6570570493810272,0.6728134053330539,-0.5777344845061219,1.75963747099499,-0.26436540933235747,-0.4070259563304939,1.7316267414385924,-0.5344177292874882,-3.573583668130815,-1.1300371803485456
Chuitna,1991,Aerial survey,1193,-1.293203864425698,4112,3.4467728415758594,14.210847236379,4,198.98718975,0.05548937,13.1594613488984,1,89.916808854,279,0.04327197,124,-1.9019925883333333,-0.010375037736454363,0.6373080922125465,0.2740215282001934,-0.18333648380664125,-1.3849199952905435,0.09843386473199446,-1.1961127205920958,-0.5777344845061219,-0.643533348975576,-0.47362111711698246,-0.7434788637811036,-1.2838211319186537,-0.7139178222445642,0.3844995085963533,-1.830298337074919
Chuitna,1992,Aerial survey,2971,-0.44268879068672434,4792,1.6129249410972737,15.0815724502361,6,220.23402003,0.06376169,14.2700802441244,5,102.54703524,298,0.06967734,121,-1.2115987825,0.344504760442638,1.2230486448363334,0.905906992482729,1.1654962184850768,-0.6081219210090301,1.4737207229476323,0.0498380300246707,1.2859251429329805,-0.3673924047603589,0.16555015976438264,-0.5875616627674064,-1.0993842029072833,0.5367461625477683,-0.03958083176727184,-1.231275033394624
Chuitna,1993,Aerial survey,4633,0.3523371106373332,6006,1.2963522555579539,17.2376539321681,7,373.91796319,0.1010461,13.6244404596997,3,79.489492565,345,0.04144294,119,-1.0392085458333333,1.2232547368861582,0.8825381369110462,1.2218497246239968,0.49107986733921766,1.3153780724500725,0.6742206293716263,0.6728134053330539,0.3540953292134294,1.6300080834841466,-1.0013108720903086,-0.20187174447036602,-0.2681032466095537,-0.8005480019430392,-0.3223010586763553,-1.0816998659789074
Chuitna,1994,Aerial survey,2249,-0.7880610534761164,6133,2.726989773232548,16.0352238749368,8,247.8308805,0.1317976,13.3401220225218,2,119.75812074,352,0.04564257,124,-0.9728366116666667,0.7331826346388135,0.7325885554393338,1.5377924567652645,0.1538716917662882,0.24265692225173377,0.3221471936683687,1.2957887806414372,-0.11181957764634626,-0.008721346200870292,1.0365425837595088,-0.1444285651495302,0.4175220945877354,-0.6016367202433915,0.3844995085963533,-1.0241119575413775
Chuitna,1995,Aerial survey,2582,-0.6287688602505381,4912,1.9024012393493417,15.4132772936103,8,213.34280264,0.08230542,13.4911661922726,3,88.532248318,207,0.06641604,123,-0.6576906158333333,0.4796970645108903,0.8122492705962019,1.5377924567652645,0.49107986733921766,-0.31219884509220464,0.5091862063857733,1.2957887806414372,0.3540953292134294,-0.45695622448259776,-0.5436888497663047,-1.334322993938272,-0.6859392910063868,0.3822779443935351,0.2431393951418116,-0.750674110952017
Chuitna,1996,Aerial survey,2984,-0.4364701765367769,3649,1.2228552278820375,16.2840025074675,7,167.39717311,0.06763054,13.8821040433921,4,99.617195775,282,0.07003133,113,0.5445532826666667,0.8345768626900224,1.018429945119748,1.2218497246239968,0.8282880429121472,0.46459922918939595,0.9932871804776147,0.6728134053330539,0.820010236073205,-1.0541026860383096,0.01728130260619033,-0.7188603583578883,-1.0131255943421356,0.5535125454455135,-1.1704617394036056,0.2924582373164763
Chuitna,1997,Aerial survey,4960,0.5087591742552434,4156,0.8379032258064516,16.8644859833722,7,205.84489377,0.1654454,12.1347303149033,1,142.13867211,353,0.09815478,126,1.5157805166666667,1.0711633948094048,0.09686480899171263,1.2218497246239968,-0.18333648380664125,0.9824646120437108,-1.1704974764481908,0.6728134053330539,-0.5777344845061219,-0.5544050960420618,2.169143469863046,-0.1362223966751251,1.1677223890624167,1.8855516739677767,0.6672197355054368,1.1351479332831333
Chuitna,1998,Aerial survey,4153,0.12272674202388699,5296,1.2752227305562245,14.4596258689096,3,215.83466109,0.09650271,12.8484880582352,2,119.90545589,281,0.05114833,122,1.8858612916666666,0.09101919031471477,0.473300737477928,-0.041921203941074396,0.1538716917662882,-1.1629776883529683,-0.28664645556828583,-1.819088095900479,-0.11181957764634626,-0.42457002210956,1.0439986968232775,-0.7270665268322934,-0.36940117740780254,-0.34086189523960525,0.10177928168726988,1.4562501891202617
Chuitna,1999,Aerial survey,8269,2.091635652884188,5468,0.6612649655339219,16.5327811399981,5,219.55930181,0.104848,12.1998866234232,0,88.84997651,394,0.03793534,121,2.080693375,0.9359710907411923,0.1312282547456287,0.5899642603414612,-0.5205446593795707,0.6865415361269726,-1.0898139807662366,-0.5731373452837125,-1.0436493913658975,-0.3761615869816429,-0.527609744928805,0.20023051077548462,-0.18333733324929574,-0.9666819736714257,-0.03958083176727184,1.6252971261511866
Chuitna,2e3,Aerial survey,3236,-0.3159247330147176,4453,1.3760815822002472,14.4596258689096,4,209.96561581,0.1390637,13.6362870612487,1,87.254879296,306,0.03745358,134,1.47359396,0.09101919031471477,0.8887860361389922,0.2740215282001934,-0.18333648380664125,-1.1629776883529683,0.6888903558591631,-1.1961127205920958,-0.5777344845061219,-0.500848868596447,-0.6083319973939233,-0.5219123149721655,0.5795246730529694,-0.989500055043266,1.7981006431417705,1.0985445768627207
Chuitna,2001,Aerial survey,3336,-0.26808923955358294,3876,1.1618705035971224,14.9986462393926,6,94.4368894,0.06725179,13.0143404799222,3,92.550004592,312,0.09781738,119,0.9585071891666667,0.31070668442559535,0.5607713266697038,0.905906992482729,0.49107986733921766,-0.6821026899881916,-0.08127028474151851,0.0498380300246707,0.3540953292134294,-2.0023533835955134,-0.3403643542768784,-0.47267530412573483,-1.0215700799112453,1.869571059855233,-0.3223010586763553,0.6516272138452944
Chuitna,2002,Aerial survey,3098,-0.3819377139910834,3345,1.0797288573273078,16.366928718311,5,277.87050839,0.09771987,14.0183399612065,4,109.18025094,367,0.05932478,114,0.20946024933333335,0.8683749387070665,1.0902807862416046,0.5899642603414612,0.8282880429121472,0.5385799981685607,1.1619890350854123,-0.5731373452837125,0.820010236073205,0.38169788810848215,0.5012338458064701,-0.021336038033453485,-0.34226377792186885,0.04640749498121979,-1.029101625949064,0.0017132535527574666
Chuitna,2003,Aerial survey,5198,0.6226076486927439,2119,0.4076567910734898,18.1498422514471,6,227.09995538,0.09410072,14.7735608099602,9,69.03417323,267,0.07007145,119,-1.38061641,1.5950335730738325,1.48858436202579,0.905906992482729,2.5143289207767947,2.1291665312213,2.09718409867207,0.0498380300246707,3.1495847703720834,-0.2781571708226952,-1.5304177626019368,-0.841952885473965,-0.4229551573210582,0.5554127891864593,-0.3223010586763553,-1.3779239412350528
Chuitna,2004,Aerial survey,6529,1.2592980666604459,1838,0.281513248583244,17.8596005134947,8,381.5194999,0.1192353,14.0272249123683,5,80.618428052,736,0.03758927,127,-0.5538727425,1.4767403070141218,1.0949667106625907,1.5377924567652645,1.1654962184850768,1.8702338397940996,1.1729913299511276,1.2957887806414372,1.2859251429329805,1.7288037860394567,-0.9441794229230703,3.006740129022034,0.13743718088522666,-0.9830732336771396,0.8085798489599785,-0.6605960642781614
Chuitna,2005,Aerial survey,2904,-0.4747385713056846,1788,0.6157024793388429,17.1547277213246,7,372.17122078,0.1168613,12.4782817598265,1,139.23665206,385,0.07401093,123,0.59326066,1.1894566608691155,0.27805388660331487,1.2218497246239968,-0.18333648380664125,1.241397303470911,-0.7450754083068728,0.6728134053330539,-0.5777344845061219,1.6073060101846666,2.0222824553249485,0.12637499450583858,0.08450725681640513,0.742002325890914,0.2431393951418116,0.33471941323852616
Chuitna,2006,Aerial survey,4247,0.16769210587735353,1445,0.34024016953143393,15.288887977345,5,328.75875831,0.2209911,12.9758390248877,1,86.357980639,307,0.04515138,129,1.4549864083333333,0.4289999504853061,0.540465654178746,0.5899642603414612,-0.18333648380664125,-0.42316999856099136,-0.12894689582632668,-0.5731373452837125,-0.5777344845061219,1.0430826310174723,-0.6537208797708308,-0.5137061464977604,2.40615106781117,-0.6249014441495572,1.0913000758690619,1.0823996506212195
Chuitna,2007,Aerial survey,2622,-0.6096346628660843,1631,0.6220442410373761,15.0815724502361,7,304.98175593,0.1068899,11.5809016924839,0,81.72764652,523,0.03411471,124,0.7362775149999999,0.344504760442638,-0.19522447991669997,1.2218497246239968,-0.5205446593795707,-0.6081219210090301,-1.8563071897450967,0.6728134053330539,-1.0436493913658975,0.7340575293296613,-0.8880457826489879,1.2588262439737445,-0.13781180167552715,-1.1476422987953352,0.3844995085963533,0.45880863339115774
Chuitna,2008,Aerial survey,1302,-1.2410631765530613,2555,1.9623655913978495,13.7132899713178,2,206.76174313,0.06689799,12.7714851481661,1,77.15387105,536,0.04194698,119,1.3701422925,-0.21316349383879263,0.4326893924959611,-0.3578639360823422,-0.18333648380664125,-1.8288046091656935,-0.3819996777380232,-2.4420634712088622,-0.5777344845061219,-0.5424889822200465,-1.11950845148674,1.365506434141011,-1.0294582884771883,-0.7766746506173532,-0.3223010586763553,1.0087842703340646
Chuitna,2009,Aerial survey,2311,-0.7584030475302129,3299,1.4275205538727824,15.6620559261409,6,134.09921569,0.08764106,12.6530191326754,0,111.13505934,301,0.1062616,128,0.8572567791666666,0.5810912925620594,0.3702104002161292,0.905906992482729,-0.5205446593795707,-0.0902565381546296,-0.528696942614267,0.0498380300246707,-1.0436493913658975,-1.4868697991192776,0.6001598145817713,-0.5629431573441911,-0.5669776144863502,2.2695231087628267,0.9499399624145202,0.5637768383281274
Chulitna,1987,Aerial survey,11671,0.9751592194583096,5915,0.5068117556336218,9.97887375134824,0,90.967578079,0.1128271,8.18255768837041,0,83.413751876,339,0.03507498,122,0.6122406166666666,-1.7351923192002483,-1.9875115583479654,-0.9897494003648778,-0.5205446593795707,0.02788675524374187,-0.1230612984981656,0,0,-1.2990405622248136,-0.01403663541809751,-0.20208437644892413,0.11773012947875523,-0.9622294755221725,0.10623413292242898,0.4957647494487488
Chulitna,1990,Aerial survey,5958,-0.4599475865090585,7205,1.2092984222893588,10.8089288098875,0,207.01172695,0.1907375,7.91174821946474,0,71.191053656,320,0.04706177,96,-1.09491887,-1.3968883778832464,-2.1303365081614505,-0.9897494003648778,-0.5205446593795707,1.1241848207629028,-0.6587508599909536,0,0,0.9774210138384354,-1.028378207868871,-0.3531798708771705,1.8519641500210535,-0.41146957575167353,-3.0241316505251685,-1.0975965457592736
Chulitna,1991,Aerial survey,9800,0.5051636245055797,9680,0.9877551020408163,9.10395085180685,0,124.26194726,0.05548937,7.90373610500008,0,77.690275009,279,0.04327197,124,-1.9019925883333333,-2.091782960047903,-2.134562098392616,-0.9897494003648778,-0.5205446593795707,-1.1276706651683597,-0.674599663585405,0,0,-0.6458981773893121,-0.4890185437220074,-0.679228043064439,-1.1585698513539544,-0.5856004204690864,0.3470315008799365,-1.8508712311156315
Chulitna,1992,Aerial survey,5616,-0.545858058702449,9341,1.6632834757834758,9.64236494383232,0,109.57312335,0.06376169,8.51425922720753,0,84.152620287,298,0.06967734,121,-1.2115987825,-1.8723425656801163,-1.812572122777604,-0.9897494003648778,-0.5205446593795707,-0.41655840645322245,0.5330791703125204,0,0,-0.9340518116224862,0.04728083576200516,-0.5281325486361926,-0.9744334745311881,0.6276534143443155,-0.014164551056324777,-1.2064986477349746
Chulitna,1993,Aerial survey,4600,-0.8010774731717026,9047,1.9667391304347825,10.3826843203673,0,254.79418367,0.1010461,8.18255768837041,0,70.01458795,345,0.04144294,119,-1.0392085458333333,-1.5706120234244254,-1.9875115583479654,-0.9897494003648778,-0.5205446593795707,0.5612209492800385,-0.1230612984981656,0,0,1.9147791468530038,-1.1260111570490918,-0.15437000978737264,-0.1445071455963158,-0.6696392982234508,-0.2549619190138323,-1.0455998372127386
Chulitna,1994,Aerial survey,4013,-0.9485319970825804,9445,2.3536007974084225,10.0013076718493,0,112.44162734,0.1317976,8.00629117014778,0,98.075090935,352,0.04564257,124,-0.9728366116666667,-1.7260489694349244,-2.0804745434336684,-0.9897494003648778,-0.5205446593795707,0.05751643269020397,-0.471734977576322,0,0,-0.8777797877630308,1.2026837194218496,-0.09870324868222924,0.5400009237077368,-0.4766778967245356,0.3470315008799365,-0.9836522149693397
Chulitna,1995,Aerial survey,7689,-0.025120021109178506,8651,1.1251137989335414,9.44045965932277,0,143.19122679,0.08230542,7.90854337367887,0,82.137770904,207,0.06641604,123,-0.6576906158333333,-1.954632713568036,-2.1320267442539196,-0.9897494003648778,-0.5205446593795707,-0.6832255034713978,-0.6650903814287461,0,0,-0.27455866624766545,-0.11992819244254513,-1.2518004430030567,-0.5616622984911364,0.4778056852090314,0.22663281690118273,-0.689513655553849
Chulitna,1996,Aerial survey,9271,0.3722787128380255,9998,1.0784165677920396,10.1583451153567,0,154.26340406,0.06763054,8.84435834315172,0,81.218804778,282,0.07003133,113,0.5445532826666667,-1.6620455210776648,-1.6384778052534743,-0.9897494003648778,-0.5205446593795707,0.2649241748154152,1.1860498784043207,0,0,-0.05735352179410627,-0.19619167604476365,-0.6553708597336633,-0.8883154300804462,0.6439182773242925,-0.9773540228863549,0.4325894111082155
Chulitna,2e3,Aerial survey,9373,0.39790113436938757,5669,0.6048223621039155,9.10395085180685,0,146.39255867,0.1390637,8.5078495356358,0,88.054287357,306,0.03745358,134,1.47359396,-2.091782960047903,-1.815952594962537,-0.9897494003648778,-0.5205446593795707,-1.1276706651683597,0.5204001274369564,0,0,-0.21175749024742027,0.3710737528191687,-0.4645133930874573,0.7017395082441072,-0.8529393738690937,1.551018340667474,1.2997008137031483
Chulitna,2001,Aerial survey,5229,-0.6430725403949697,7192,1.3754063874545803,9.5974971028302,0,106.38998805,0.06725179,8.67770636228669,0,92.668552015,312,0.09781738,119,0.9585071891666667,-1.890629265210764,-1.7263700820617738,-0.9897494003648778,-0.5205446593795707,-0.4758177613461467,0.8563947636395243,0,0,-0.9964960216266965,0.7540039687710882,-0.4167990264259058,-0.896746154801156,1.9206105454809936,-0.2549619190138323,0.8189494072121104
Chulitna,2002,Aerial survey,20004,3.0684105784861546,8316,0.41571685662867425,11.1005697764013,0,181.04679021,0.09771987,9.37315789781958,0,88.427870642,367,0.05932478,114,0.20946024933333335,-1.278024830934026,-1.3595888499963829,-0.9897494003648778,-0.5205446593795707,1.509370627566943,2.2320709156387233,0,0,0.4680615899589058,0.4020768136759081,0.020582667971649475,-0.21854682741220186,0.15198187025552468,-0.8569553389076011,0.11983347132797571
Chulitna,2004,Aerial survey,4804,-0.7498326301089784,4303,0.8957119067443797,11.1005697764013,0,172.75524355,0.1192353,8.86999710943864,0,67.167489038,736,0.03758927,127,-0.5538727425,-1.278024830934026,-1.6249559165137404,-0.9897494003648778,-0.5205446593795707,1.509370627566943,1.23676604990658,0,0,0.3054046394683785,-1.362287201449456,2.955016217657066,0.2603724269183674,-0.8467047930680736,0.7082275528161978,-0.5926162171996071
Chulitna,2005,Aerial survey,6307,-0.3722787128380255,3274,0.519105755509751,10.3378164793652,0,209.6088581,0.1168613,7.70663808916933,0,111.74323439,385,0.07401093,123,0.59326066,-1.5888987229550653,-2.2385116180793516,-0.9897494003648778,-0.5205446593795707,0.5019615943871402,-1.0644802320091424,0,0,1.0283694617222172,2.3369804086701773,0.16372576795630392,0.2075287556656538,0.8267699079215314,0.22663281690118273,0.4780499849094138
Chulitna,2006,Aerial survey,6360,-0.3589651016501609,2915,0.4583333333333333,9.17125261331003,0,254.69604126,0.2209911,8.30273940534038,0,86.889386048,307,0.04515138,129,1.4549864083333333,-2.0643529107519316,-1.9241277048804435,-0.9897494003648778,-0.5205446593795707,-1.0387816328289734,0.11467075541874819,0,0,1.9128538673148203,0.274400513878559,-0.4565609986438654,2.525389294339122,-0.49924672083576743,0.9490249207737053,1.2823336298777277
Chulitna,2007,Aerial survey,11480,0.9271799791397787,2484,0.21637630662020907,9.64236494383232,0,171.33069248,0.1068899,7.33968324668768,0,85.011998375,523,0.03411471,124,0.7362775149999999,-1.8723425656801163,-2.4320436506668557,-0.9897494003648778,-0.5205446593795707,-0.41655840645322245,-1.7903554366354673,0,0,0.2774589325495425,0.11859920633956639,1.2611562011719881,-0.014428019199261304,-1.0063512302999418,0.3470315008799365,0.6115334251498582
Chulitna,2008,Aerial survey,5587,-0.5531428648241107,2111,0.3778414175765169,8.67770636228669,0,102.84731935,0.06689799,8.14089469315415,0,61.834265429,536,0.04194698,119,1.3701422925,-2.2655066055890662,-2.0094846275500418,-0.9897494003648778,-0.5205446593795707,-1.6906345366511724,-0.20547507718936997,0,0,-1.065993271171239,-1.804882635322865,1.364537328938683,-0.9046215090089109,-0.6464800520966458,-0.2549619190138323,1.2031451701287557
Chulitna,2009,Aerial survey,4651,-0.7882662624060216,2964,0.6372823048806708,11.0332680148981,0,130.60733903,0.08764106,7.7883616567089,0,91.218120273,301,0.1062616,128,0.8572567791666666,-1.3054548802300063,-2.1954105977214415,-0.9897494003648778,-0.5205446593795707,1.4204815952275285,-0.9028224353456599,0,0,-0.5214193416185339,0.6336350299793719,-0.5042753653054168,-0.44289447790022285,2.308599136324751,0.8286262367949515,0.7244482866794605
Crooked,2004,Weir,2196,1.3549602954220805,738,0.3360655737704918,14.3755057476006,6,147.25256231,0.1192353,11.2265071860193,0,28.867572797,736,0.03758927,127,-0.5538727425,0.056734514509016204,-0.3821321896231591,0.905906992482729,-0.5205446593795707,1.820003883960053,-0.32758792424539673,1.9251338527170498,0,1.1260698450983166,-0.7639499401557981,1.6209171543865357,-0.009693851017593777,-0.6705344971175733,0.5345224838248488,-1.792383155454386
Crooked,2005,Weir,1909,0.8969230695255704,911,0.47721320062860134,13.349480690749,2,138.05019665,0.1168613,11.40617977662,0,50.601431051,385,0.07401093,123,0.59326066,-0.36144054153334254,-0.2873728415135753,-0.3578639360823422,-0.5205446593795707,0.17669940620966915,0.08392748472401082,0.14808721943977304,0,0.8470480387930941,1.5728003076514956,-0.4759203929955555,-0.05416595559417716,0.6200489516344965,-0.5345224838248488,-0.20696226768115758
Crooked,2006,Weir,1516,0.26971530026658613,789,0.5204485488126649,13.2170903608327,1,120.62827743,0.2209911,11.6756886625211,0,27.839911941,307,0.04515138,129,1.4549864083333333,-0.41539861328072897,-0.1452338193491739,-0.67380666822361,-0.5205446593795707,-0.03533988124193554,0.7012005981782341,-0.2961744388795462,0,0.31880393834424553,-0.8744405273242266,-0.941884292413798,1.8964959463176638,-0.40257488177762146,1.0690449676496976,0.9840047096226725
Crooked,2007,Weir,965,-0.6096523355138219,651,0.6746113989637306,12.952309701,0,107.61474434,0.1068899,10.6307507013958,0,34.367870076,523,0.03411471,124,0.7362775149999999,-0.5233147567755424,-0.6963342386181599,-0.9897494003648778,-0.5205446593795707,-0.45941845614530424,-1.6920863855652946,-0.7404360971988654,0,-0.07577498226610789,-0.1725767527765372,0.34847727520595045,-0.24096003460636908,-0.7936538065531122,-0.2672612419124244,-0.009302685346194566
Crooked,2008,Weir,879,-0.7469039084305462,958,1.0898748577929465,12.522041128772,0,89.237976026,0.06689799,11.3683539680725,0,30.120765601,536,0.04194698,119,1.3701422925,-0.698678489954559,-0.3073221779576902,-0.9897494003648778,-0.5205446593795707,-1.1485461403630615,-0.0027073382168821825,-0.7404360971988654,0,-0.6329707380610216,-0.6292109278242736,0.4261379251089909,-0.9901278542092796,-0.5161212056733782,-1.6035674514745464,0.8667440378004885
Crooked,2009,Weir,617,-1.1650424212698691,1689,2.7374392220421395,13.0185048659582,1,57.899431824,0.08764106,11.9097358529089,0,44.040373905,301,0.1062616,128,0.8572567791666666,-0.49633572090182926,-0.021797300101139703,-0.67380666822361,-0.5205446593795707,-0.35339881241942367,1.2372535651253287,-0.2961744388795462,0,-1.583176101908528,0.8673778404293392,-0.9777276692921243,-0.6015482508902446,1.7628354394871892,0.8017837257372732,0.15789936105857716
Deep,1981,Aerial survey,949,-0.4644815916600714,2773,2.922023182297155,14.3468622504335,3,104.35452983,0.1209975,10.6843210380358,0,34.031526505,543,0.04145163,123,-0.09206469425,0.045060339543098155,-0.6680812359701448,-0.041921203941074396,-0.5205446593795707,-0.12367491579463086,-1.360439789118381,-0.40577617292756996,-0.5430198617500457,-0.2862602749850249,-0.8205632500296083,1.3126278819090005,0.17713145897561208,-0.7506895402443416,0.14552223103744033,-0.27468659422983915
Deep,1982,Aerial survey,2171,1.3010765597128349,2343,1.0792261630584983,13.4014828681289,1,152.277503,0.1335746,12.0959589592321,0,35.208251324,497,0.07139947,124,0.6207500366666667,-0.3402461142677032,0.07641679086916786,-0.67380666822361,-0.5205446593795707,-1.0421874001717328,0.30748769116532726,-1.3109691740736875,-0.5430198617500457,1.4818029817722775,-0.6774970741355456,0.9345139552265115,0.4780094685567855,0.7047347664384014,0.2861937210403002,0.38526117957909944
Deep,1983,Aerial survey,1222,-0.07004838762995405,1921,1.572013093289689,14.2568261187855,4,131.45905463,0.1000277,12.1216835682744,0,42.752113262,497,0.04350167,136,-0.39390104708333334,0.008364486799236098,0.0899839530894741,0.2740215282001934,-0.5205446593795707,-0.21115229525906007,0.33788272497459726,0.04682032764548884,-0.5430198617500457,0.713730151751411,0.23968548334600256,0.9345139552265115,-0.3245224743886207,-0.6510603834947435,1.9742516010746185,-0.5541368082438017
Deep,1984,Aerial survey,844,-0.6161866701331935,2030,2.40521327014218,14.8870790403219,6,87.735404272,0.1644919,10.3113142069224,0,49.846768603,641,0.0805827,126,-0.7328472883333333,0.265235456006437,-0.8648050881646007,0.905906992482729,-0.5205446593795707,0.4011893609923413,-1.8011677793528307,0.9520133287916065,-0.5430198617500457,-0.8994038951502764,1.1022535133003843,2.1181749431021295,1.2176343173394157,1.1510272588471409,0.5675367010460199,-0.8679446010010975
Deep,1985,Aerial survey,1431,0.23191695904511747,2222,1.5527603074772887,13.446500933953,1,107.03358624,0.1490716,11.044465564628,0,45.081453691,277,0.06017491,117,0.42917472916666666,-0.3218981878957309,-0.47814096488586677,-0.67380666822361,-0.5205446593795707,-0.99844871043942,-0.934909315788622,-1.3109691740736875,-0.5430198617500457,-0.18741955438744828,0.5228866380693865,-0.8738569984723493,0.8487393279424507,0.15923641143787842,-0.6985067089797188,0.20789433765258425
Deep,1986,Aerial survey,2169,1.2981869391704897,2072,0.9552789303826649,13.1313744731848,2,106.7315758,0.1853568,11.8483595972,1,32.58545208,398,0.03239102,117,1.3236367633333335,-0.45033367249933137,-0.0541671455012529,-0.3578639360823422,-0.18333648380664125,-1.3046195385651207,0.014935490751163606,-0.8583726735006287,0.20686470923811262,-0.19856188398012437,-0.996376944703584,0.12074702606202413,1.7167787609798595,-1.191022867368192,-0.6985067089797188,1.0360172742335858
Deep,1987,Aerial survey,2151,1.272180354289383,2212,1.0283589028358904,15.112169369442,5,116.84732389,0.1128271,11.9673359140206,0,43.562181654,339,0.03507498,122,0.6122406166666666,0.35697508786613413,0.008580979767640395,0.5899642603414612,-0.5205446593795707,0.6198828096535144,0.15551252211898567,0.49941682821854766,-0.5430198617500457,0.17464706633054056,0.338173579445293,-0.3642251842481249,-0.0183264517893511,-1.0605860605011788,0.004850741034580479,0.37738287327897074
Deep,1988,Aerial survey,909,-0.5222740025069751,3099,3.4092409240924093,14.5269345137296,4,87.814348642,0.08222212,12.3692829303066,1,53.674686526,364,0.04572295,123,-0.20154612108333333,0.11845204503086426,0.22056788945994732,0.2740215282001934,-0.18333648380664125,0.05127984313432765,0.6304349253888785,0.04682032764548884,0.20686470923811262,-0.8964913329553199,1.5676516845953106,-0.15872848496416345,-0.7504797673924413,-0.5431091955643872,0.14552223103744033,-0.37604816937457514
Deep,1989,Aerial survey,1247,-0.033928130850639275,2757,2.210906174819567,16.5527474758109,7,124.38886808,0.06941555,12.3242648644825,0,43.772524181,409,0.06522832,124,-0.4989147111666667,0.944108731768302,0.19682535557437275,1.2218497246239968,-0.5205446593795707,2.019520881085276,0.5772436162225694,1.4046098293646652,-0.5430198617500457,0.4528837094171512,0.36374701894439126,0.21116557374696718,-1.0568473156477598,0.40482526678215874,0.2861937210403002,-0.6513619788602849
Deep,1990,Aerial survey,771,-0.7216578199287926,1751,2.271076523994812,14.2118080529614,5,157.40651513,0.1907375,11.3402985686145,0,43.690557286,320,0.04706177,96,-1.09491887,-0.009983439572736195,-0.3221185993523267,0.5899642603414612,-0.5205446593795707,-0.254890984991373,-0.585366426981976,0.49941682821854766,-0.5430198617500457,1.6710320151702385,0.35378148577281615,-0.5204026757039356,1.8454995556108496,-0.4780443638345197,-3.652607999039776,-1.2031626091546537
Deep,1991,Aerial survey,653,-0.8921454319271583,1394,2.134762633996937,13.1763925390088,2,97.76484814,0.05548937,12.3564206257854,0,38.666961817,279,0.04327197,124,-1.9019925883333333,-0.4319857461274003,0.21378430834976844,-0.3578639360823422,-0.5205446593795707,-1.260880848832906,0.6152374084841857,-0.8583726735006287,-0.5430198617500457,-0.5293790403522151,-0.25698713352029823,-0.8574172625296324,-1.3899989419741108,-0.6622234911928288,0.2861937210403002,-1.9503785133894576
Deep,1992,Aerial survey,140,-1.6333331010386976,1576,11.257142857142858,13.8516635263692,6,107.34985218999999,0.06376169,12.809816860156,3,40.248488671,298,0.06967734,121,-1.2115987825,-0.1567668505482684,0.45290554248268594,0.905906992482729,0.49107986733921766,-0.60480050284929,1.1509498793726145,0.9520133287916065,1.7066338512144292,-0.17575128406593016,-0.06470513570552544,-0.7012397710738217,-1.1921028310885702,0.6210415898598048,-0.1358207489682794,-1.3111887836468288
Deep,1993,Aerial survey,1080,-0.275211446136462,2124,1.9666666666666666,15.7874403568024,6,133.51995633,0.1010461,12.3339115928734,2,32.961518107,345,0.04144294,119,-1.0392085458333333,0.632193983445266,0.20191304140700786,0.905906992482729,0.1538716917662882,1.2759631556371305,0.5886417539010911,0.9520133287916065,0.9567492802262709,0.789764761679155,-0.9506548459615132,-0.31490597641997414,-0.30015961133136043,-0.75111186242935,-0.4171637289739991,-1.1515841234453505
Deep,1994,Aerial survey,809,-0.6667550296242342,2753,3.4029666254635353,15.5173319618582,5,100.55208291,0.1317976,11.8965932391543,0,53.210894541,352,0.04564257,124,-0.9728366116666667,0.5221064252135974,-0.028728716338187014,0.5899642603414612,-0.5205446593795707,1.013531017243646,0.07192617914352623,0.49941682821854766,-0.5430198617500457,-0.4265472029511428,1.511263865937203,-0.25736690062046497,0.4354988561719157,-0.5470155542791111,0.2861937210403002,-1.0901347617853347
